VERBOSE P5 Printout for CS 3410
----------------------------------
Trace  		trace.1t.short.txt
Instruction Limit 	none
 *** Cache Configuration *** 
capacity   		  512 B
block_size 		   32 B
associativity 		1-way
n_set 			16
n_cache_line 	16
tag: 23, index: 4, offset: 5
Coherence Protocol: 	none
lru_on_invalidate_f: 	false
Processing trace...
1 0
0 r 63d3f9a0 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f930 --> {blk: 63d3f920} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f998 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f990 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f9a8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f910 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f8f8 --> {blk: 63d3f8e0} miss ==> [set:   0][way:0](V,clean)
0 r 64151be0 --> {blk: 64151be0} miss ==> [set:   0][way:0](V,clean)
0 r 64151be4 --> {blk: 64151be0} miss ==> [set:   0][way:0](V,clean)
0 r 645c7d20 --> {blk: 645c7d20} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f8f8 --> {blk: 63d3f8e0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f8b0 --> {blk: 63d3f8a0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f8a8 --> {blk: 63d3f8a0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f8a0 --> {blk: 63d3f8a0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f8c0 --> {blk: 63d3f8c0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f898 --> {blk: 63d3f880} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f890 --> {blk: 63d3f880} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f8d8 --> {blk: 63d3f8c0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f9b0 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f8e0 --> {blk: 63d3f8e0} miss ==> [set:   0][way:0](V,clean)
